"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 18, 2019","36,386.61","36,417.58","36,469.98","36,218.33","21.40K","0.03%"
"Jan 17, 2019","36,374.08","36,413.60","36,468.42","36,170.80","21.14K","0.15%"
"Jan 16, 2019","36,321.29","36,370.74","36,462.03","36,278.61","16.87K","0.01%"
"Jan 15, 2019","36,318.33","35,950.08","36,349.31","35,950.08","24.66K","1.30%"
"Jan 14, 2019","35,853.56","36,113.27","36,124.94","35,691.75","24.79K","-0.43%"
"Jan 11, 2019","36,009.84","36,191.87","36,214.26","35,840.60","18.73K","-0.27%"
"Jan 10, 2019","36,106.50","36,258.00","36,269.31","36,070.76","17.87K","-0.29%"
"Jan 09, 2019","36,212.91","36,181.37","36,250.54","35,863.29","20.90K","0.64%"
"Jan 08, 2019","35,980.93","35,964.62","36,037.35","35,753.95","15.66K","0.36%"
"Jan 07, 2019","35,850.16","35,971.18","36,076.95","35,809.23","14.52K","0.43%"
"Jan 04, 2019","35,695.10","35,590.79","35,744.20","35,382.08","15.60K","0.51%"
"Jan 03, 2019","35,513.71","35,934.50","35,999.66","35,475.57","17.91K","-1.05%"
"Jan 02, 2019","35,891.52","36,198.13","36,236.70","35,734.01","15.16K","-1.00%"
"Jan 01, 2019","36,254.57","36,161.80","36,284.04","35,888.62","24.03K","0.52%"
